date;EWI US Equity;EWD US Equity;EWI US Equity_cp_precio;EWI US Equity_mp_precio;EWI US Equity_lp_precio;EWI US Equity_cp_mp;EWI US Equity_cp_lp;EWI US Equity_mp_lp;EWI US Equity_compare;EWD US Equity_cp_precio;EWD US Equity_mp_precio;EWD US Equity_lp_precio;EWD US Equity_cp_mp;EWD US Equity_cp_lp;EWD US Equity_mp_lp;EWD US Equity_compare;CLASS
2012-09-11;50.6242;54.532;0.9303531851226421;0.8633986907447387;0.9051158042991324;1.0775475977617603;1.027883040715494;0.9539096396767738;1.0093532342239482;0.9732209659335013;0.9560527763515017;0.9221013349959662;1.0179573659599808;1.0554381920917169;1.036819642339726;1.0308296046358103;0
2012-09-12;51.295;55.18899999999999;0.9247251890326252;0.8547231504045191;0.894092835559024;1.0819002487471832;1.034260819744125;0.9559668933820621;1.0015381616141923;0.9633358614423677;0.9465411585642082;0.9123948250557183;1.0177432357021168;1.055832228534986;1.0374249530694177;1.0308122995524471;0
2012-09-13;52.5182;55.961999999999996;0.9123105350689301;0.8376708264944305;0.8739262484243584;1.0891038654012333;1.043921654388773;0.9585143231533617;0.9541701733875114;0.953235741600167;0.9354072406275702;0.9009160412422722;1.0190596140357386;1.058073891420283;1.0382845879153602;1.0107036917908583;0
2012-09-14;52.8339;56.9475;0.9167813792713705;0.8364294893997946;0.8693879024641403;1.0960653478743736;1.0545136143174996;0.9620900946850877;0.9522030363081279;0.9410054373389017;0.9216627946793114;0.8864673866280353;1.0209866805639263;1.0615229071408026;1.0397029925546988;0.9840519776987576;0
2012-09-17;52.6366;56.3291;0.9295881030092576;0.8437326499051953;0.8730433576636817;1.1017567035170555;1.0647673965436186;0.9664269735274961;0.9580197049201506;0.9545705505680007;0.9343334084869116;0.8969798026242216;1.0216594439386062;1.064205178060075;1.041643753575507;0.9934829422092666;0
2012-09-18;51.0977;56.2132;0.9646444807831709;0.8727262088117429;0.8996170179871138;1.1053231483635388;1.0722834956385725;0.9701086032859418;0.9722003142998608;0.960688313166912;0.9387692570428315;0.8996656123472785;1.0233487153095815;1.0678282019254042;1.0434646430394616;0.9896874755395529;0
2012-09-19;51.3739;56.8895;0.9670838972429849;0.8718590568362495;0.895060283529188;1.1092204521591846;1.0804678914249335;0.9740785876438882;0.9454684187885288;0.9545811240587951;0.9302926199034988;0.8898383269320354;1.0261084562380123;1.0727579327246766;1.0454625202658339;0.9690909570307351;0
2012-09-20;50.1113;56.56100000000001;0.9987058807095396;0.8971176960086807;0.9176365410596043;1.1132384135914715;1.088345805798365;0.9776394638478211;0.9834648073388637;0.9661284782295719;0.9382579869521417;0.8957877159173285;1.0297045073583284;1.0785239192973428;1.0474110888999204;0.9883842223440178;0
2012-09-21;50.3086;56.0393;1.0005034640484634;0.8973013759078924;0.9140703378746409;1.1150138525488729;1.0945585067061614;0.9816546262667937;0.943528541839765;0.9795315838298169;0.9496410197843317;0.904884081350053;1.031475645452082;1.082493994554963;1.04946151596291;0.9744821937461746;0
2012-09-24;50.4269;55.961999999999996;1.0034100280377554;0.8987174305777231;0.9119852598513919;1.1164911171164587;1.1002480765985858;0.9854517064499148;0.9600947113544556;0.9863108640046558;0.9533215396161698;0.906851828026161;1.034604614516282;1.0876207485311509;1.0512428934406561;0.980661877702727;0
2012-09-25;49.6772;55.6335;1.0233185445234423;0.9156481041604558;0.9260392091341735;1.1175893226598312;1.105048829930455;0.9887789794738464;0.9849085697261521;0.9974938019102051;0.9611875219067664;0.9130916803724378;1.0377723172388003;1.0924355388971903;1.052673617083786;0.9885374819128763;0
2012-09-26;48.5724;55.1311;1.04618819388318;0.9394480816265984;0.9470865038581614;1.1136200225900377;1.1046384777117049;0.9919348209477739;1.006499575890835;1.0098134913221128;0.9719655874814775;0.9221655381445322;1.0389395512846349;1.0950457911861844;1.0540033727969784;0.9817725385490221;1
2012-09-27;49.2827;55.903999999999996;1.0294513664458886;0.9291586297016965;0.933735732823083;1.107939305020921;1.102508268943951;0.9950980743689138;1.0048029024383809;0.9978521853790165;0.9606085789925604;0.9104062052804813;1.0387708450673172;1.096051608162748;1.0551428290151126;0.9851370206067545;1
2012-09-28;47.4676;54.6093;1.0657287436964509;0.9672154901448525;0.9696843109826524;1.101852435734714;1.0990471142267628;0.9974539952747116;1.0581870581196438;1.0227228433880045;0.9846923509365639;0.9329383731342469;1.038621699879428;1.0962383720503666;1.0554741655962196;1.012384337466329;1
2012-10-01;48.4146;54.8798;1.04162292248324;0.9520781334556063;0.9511519665555462;1.094051933219627;1.0951172463589818;1.0009737317827498;1.022819562693898;1.0181345673375521;0.9814092616955619;0.9293502618449779;1.0374209894642126;1.0955337391483773;1.0560165547779958;0.9961279013407482;1
2012-10-02;48.9275;54.9958;1.0272474579735311;0.9465169894231217;0.9416289714373337;1.0852921494833523;1.0909259263821358;1.0051910233585175;0.9935496397731336;1.0157361367335578;0.9812647511264514;0.9283867131671878;1.0351295464017582;1.0940873262483237;1.0569569094530344;0.9722415166249059;1
2012-10-03;48.8881;54.1262;1.0227715362809577;0.9523000075682997;0.9428514096477496;1.0740013946787708;1.0847642860957978;1.010021301155057;0.9919285061190759;1.0296324674028998;0.9988792488665398;0.944239850571443;1.030787723912832;1.0904353028309262;1.0578660159937432;0.9796512594639935;1
2012-10-04;49.5194;55.0731;1.004951738972142;0.9450360464787496;0.9313681708582928;1.0634004308265712;1.0790058866259506;1.0146750512290552;0.988844775986785;1.0094984147044042;0.9836559046067883;0.9290428811888207;1.0262719005463057;1.0866004520831494;1.0587841794213888;0.9635085005202177;1
2012-10-05;50.2296;55.2856;0.9873197989119665;0.9357903706181175;0.9185976894102311;1.055065140561141;1.074811977314963;1.0187162251833277;0.9740770382404002;1.0042700346667377;0.981308116399209;0.9263261409842714;1.0233992951691715;1.0841430358422648;1.0593548783547404;0.9594559885395112;1
2012-10-08;49.5194;54.6673;0.9992031982847693;0.9523188891626271;0.932139292883196;1.0492317328320218;1.0719462272576648;1.021648691814089;1.0015933149432346;1.0136086838018337;0.9932411514744668;0.9376206434193756;1.0205061301549287;1.0810434805545022;1.0593209081364194;0.9837398225264463;1
2012-10-09;48.6119;53.4692;1.013798208727844;0.9727918472637315;0.9497382328195386;1.0421532741865132;1.0674501390958298;1.0242736510414585;1.052758686659028;1.0317517908841507;1.0158077921495012;0.9592912648777244;1.0156958815022585;1.0755354798478878;1.058914877411065;1.0202378191557009;1
2012-10-10;48.4935;53.0248;1.0138905214100846;0.978014826729351;0.952250817119823;1.0366821582866061;1.064730534416024;1.0270559070639118;1.0756719972779858;1.0356353469104478;1.0244670418370294;0.9679259233415312;1.0109015757631323;1.0699531048152593;1.0584147165935007;1.0357134774671475;1
2012-10-11;48.967;53.0634;1.0021294224390176;0.9715713439663404;0.9433301713398848;1.031452222898966;1.062331570520654;1.0299377391760325;1.0515714664978455;1.0308761379244984;1.0239548916955965;0.9678427032568592;1.0067593272760686;1.0651277676171214;1.0579765578124583;1.041878206070474;1
2012-10-12;48.9275;53.0441;1.000749505463622;0.9760976138163564;0.9444737724183768;1.0252555597906663;1.0595842200055468;1.0334830276091256;1.0241949823718768;1.0273220099609832;1.0246990334457577;0.9688633231594093;1.0025597530880899;1.060337392699461;1.0576301207318606;1.0185788805918095;1
2012-10-15;49.5983;53.7784;0.9871010843977647;0.9655851511039649;0.9320397170870802;1.0222827922210695;1.059076202763943;1.0359914211829135;1.0246621355973895;1.0108308221463311;1.0106429347098487;0.9562977980006846;1.000185908821038;1.057025148713777;1.0568286749407794;1.0125756809425346;1
2012-10-16;51.1766;54.5513;0.960293376269622;0.9386898308992738;0.903782480664994;1.0230145727153044;1.0625270978510757;1.0386236190466929;0.9645345724413111;0.9957498721387018;0.9965363611866285;0.9434548305906552;0.9992107773699395;1.0554293007491486;1.056262927354711;0.9720171654937646;0
2012-10-17;52.1631;54.9185;0.946076687488719;0.9237816770859052;0.8870744357601471;1.024134501642362;1.0665133041265156;1.0413801140535666;0.9462934526513954;0.9878102486931927;0.9902321439951952;0.9377169441991315;0.9975542146185731;1.0534204962424392;1.0560032535627422;0.9595345830639948;0
2012-10-18;51.4923;55.2856;0.9639843516131805;0.938482608079262;0.8990555286906998;1.0271733789357178;1.0722189240269029;1.0438538868071698;0.9524899839393464;0.9821248984494019;0.9840064320546422;0.9321120689655172;0.998087884851208;1.0536553823827108;1.0556739525395469;0.9608541826443052;0
2012-10-19;50.1113;54.0296;0.9929689368608325;0.9667238726594557;0.9243426332982806;1.0271484598070146;1.074243360730508;1.045850140234199;0.985039302512607;1.0038318942632496;1.0067237958452426;0.9543795993307372;0.9971274131058312;1.0518161693388994;1.0548463070157954;0.9860520899655004;0
2012-10-22;50.8215;54.4547;0.9817547691429799;0.9557765906161718;0.9121198705272401;1.0271801786964256;1.0763440210720199;1.047862919666136;0.968167015928298;0.9952857276651174;0.9987228650603185;0.9476243648390313;0.9965584673031457;1.0502956283043463;1.0539227378666725;0.9822568116250755;0
2012-10-23;49.3616;53.0248;1.0114759535463067;0.9861545816991301;0.9396907211273569;1.0256768789772779;1.0763924031651908;1.0494459076024822;1.0159861106609185;1.0206415542484695;1.025268779891676;0.9736961289811558;0.9954868169850103;1.0482136303822385;1.052965858007964;1.0178557957785792;0
2012-10-24;49.3616;52.6962;1.0112476094778116;0.9882169540695558;0.9401679949596474;1.0233052623853636;1.0756030995516017;1.0511067802430039;0.9936043402158763;1.0237841763596933;1.0311266846565812;0.9802026237185982;0.9928791404527242;1.044461779214342;1.05195258582842;1.0179690376156156;0
2012-10-25;49.0459;53.1214;1.0160329405719934;0.9964926324116752;0.9466560711496809;1.0196090844274759;1.0732862456985637;1.0526448440788738;0.9887370809792458;1.0126794474543208;1.02257493213658;0.9728526544857627;0.9903229735335057;1.0409381552128365;1.0511097722985603;1.0101842195424067;0
2012-10-26;49.3616;53.276;1.009306395486137;0.9917341010015839;0.940953980422031;1.0177187559314602;1.0726416131779888;1.053966635601857;0.997601374347671;1.0078754303733648;1.0192883850138923;0.9704912812523461;0.9888030170770837;1.038520850051097;1.05028082653002;1.0195866806817329;0
2012-10-31;49.2037;53.4885;1.0134044797444082;0.9962959696120373;0.9444207041340413;1.0171721161724996;1.0730434808432325;1.0549281324000213;0.9799527271323092;1.0038970993765006;1.0146898118287129;0.9672112510165736;0.9893635352140165;1.037929509526868;1.0490880981401298;1.0046963365957169;0
2012-11-01;50.1507;53.9716;0.9966285900011638;0.9793553429962053;0.9270280175550917;1.0176373643422554;1.075079254486433;1.05644632573147;0.9386309662676693;0.9961642525222251;1.005378161848085;0.9590877609705845;0.9908353794865375;1.0386580801678875;1.0482650313779995;0.985320057215276;0
2012-11-02;49.0459;53.6431;1.0191933911470086;1.0024780868533312;0.9481736699703773;1.0166739847113715;1.0749015960112562;1.0572726480420516;0.9589710862681692;1.0030364709400774;1.0112178826354203;0.9653443872557701;0.9919093482860286;1.039045219697663;1.0475203419476617;0.9805473583741433;0
2012-11-05;48.4935;53.6624;1.0301639836855883;1.0146786682751257;0.9590332003258196;1.015261299852481;1.074169260600783;1.05802246254916;0.9755905430624724;1.0034987253645005;1.0107749560213506;0.9653058100271324;0.9928013346457543;1.0395656122035506;1.0471033588754013;0.9834353290199469;0
2012-11-06;49.2432;54.3195;1.0139652349388908;1.0006249796926237;0.9445507196932802;1.013331923065088;1.073489452496687;1.0593660656121804;0.9591354745426779;0.9920709873986313;0.9988678467217136;0.9540059370944134;0.9931954368684611;1.0399002237031685;1.0470247698498971;0.9583777464814661;1
2012-11-07;48.2173;53.7397;1.0311550892670105;1.0230441770899614;0.9645820379822209;1.0079282130319343;1.0690175108631006;1.0606087785234273;0.9779041962117331;1.001695740233543;1.0097165782466244;0.9645863765521576;0.992056347111771;1.0384717891351836;1.046787102525521;0.9651207580243284;1
2012-11-08;47.073;53.1793;1.0484977739741603;1.0484833768827098;0.9877923650500318;1.000013731349269;1.0614556369050836;1.0614410618871344;1.0050304845665243;1.009915512238784;1.0201315925557521;0.9750241353308521;0.9899855269736586;1.0357851417658417;1.0462629134914634;0.9694768453138721;1
2012-11-09;47.0336;52.5996;1.042604800458759;1.049781177711249;0.9882916999761903;0.9931639303458115;1.0549565482376073;1.0622179440913446;0.9916102530956592;1.0173982854839734;1.0312421767465931;0.9859943326565216;0.9865755187532235;1.0318500338058145;1.0458905721782012;0.9735492285112434;1
2012-11-12;47.3098;52.7735;1.0322882362639438;1.0442529454785223;0.9822167711552395;0.988542326582478;1.0509780188845814;1.0631593515251412;1.018347150061932;1.012345617186114;1.0278879361800923;0.9829783982491206;0.9848793643286273;1.029875752091096;1.0456872073801056;1.0;1
2012-11-13;47.2309;52.0586;1.028582529052559;1.0469330882960053;0.9835639380151587;0.9824720801657785;1.045770884125996;1.064428094434538;1.018377799279709;1.0229601147278524;1.0421000564748206;0.9966162843411073;0.9816332974669303;1.026433273066737;1.04563819882171;1.0118770001498312;1
2012-11-14;47.1519;51.8653;1.026958465239848;1.0490553296897853;0.9849746881886025;0.9789364165792175;1.0426242192359836;1.0650581606508378;1.026779408677063;1.0251757919071125;1.045708209535086;1.0005180149348403;0.9803650603096039;1.0246450104887699;1.045166797524569;1.020491542514938;1
2012-11-15;47.3098;51.5561;1.0204330966160424;1.0458042519731596;0.9814146646149458;0.975740053352003;1.039757335413778;1.065608951730385;1.0517102164879157;1.0297445750495915;1.0519197146409462;1.0066661461980244;0.9789193611615845;1.0229256034274419;1.0449538991788248;1.0599715649554564;0
2012-11-16;46.638999999999996;51.2083;1.0314235786726609;1.0609643002637235;0.9950660927549939;0.9721567242331154;1.0365377598356362;1.0662249552954621;1.0617594716867857;1.0340699512718494;1.058966105104057;1.0134797288720765;0.9764901315422543;1.0203163633304122;1.0448813872997769;1.0732068824780356;0
2012-11-19;48.1778;52.7735;0.9967247807674301;1.0267986084877225;0.9629821100174802;0.9707110747212782;1.0350397690662574;1.0662696615091676;1.011467937514789;1.002720521257286;1.0276096525718417;0.983511231963011;0.9757795859037871;1.019531336979177;1.044837739698014;1.0234360048130218;0
2012-11-20;48.0989;52.6769;0.9967191111884637;1.0275149327739261;0.9641674133919934;0.9700288330581001;1.0337614581703727;1.065701784256608;1.0254309350109878;1.003458821608712;1.0288631259622354;0.9852792020790888;0.97530837318155;1.0184512364528362;1.0442350998490355;1.0392524996725319;0
2012-11-21;48.4146;52.9281;0.9876583864017394;1.0203583629731485;0.9576046894944946;0.9679524589026476;1.0313842415737435;1.0655319195562636;1.0407501043073784;0.9972881000019695;1.0236952771779089;0.9806493809526499;0.9742040646619589;1.0169670418117798;1.04389529740328;1.0387015592851434;1
2012-11-23;49.7562;54.648;0.9620473715551302;0.9924970556433126;0.93157354259369;0.9693201265282891;1.032712209576707;1.0653985007775115;1.0111021340054103;0.9672145889537187;0.9915196530522633;0.9499559361733264;0.97548705764558;1.0181678456054652;1.0437533103339156;1.0116673986239204;0
2012-11-26;49.5194;54.9571;0.9681276429035882;0.9965260079887841;0.9357108931045238;0.9715026352974868;1.0346439803554186;1.064993488194293;1.0191238181399613;0.9634573408817312;0.9858585696843555;0.9447761617698159;0.977277441722907;1.0197731270832664;1.043483747343478;1.010197044603882;1
2012-11-27;48.7303;54.0103;0.9830529318660919;1.0111083247999664;0.9504516491792613;0.9722528316247177;1.034300832362154;1.0638187914904285;1.0534410828580985;0.9799378213838041;1.0024179462065586;0.9613940026254241;0.9775740997975687;1.0192884693556852;1.042671312145805;1.0361357000423992;1
2012-11-28;49.3221;54.7446;0.9728575744225916;0.9975523345518498;0.93885721613638;0.975244647048666;1.036214621032718;1.0625176197260475;1.0312010234762916;0.9681048776630801;0.9881675270254981;0.9487195906080226;0.9796971173270498;1.020433105047018;1.0415801853445377;1.02717893636998;1
2012-11-29;50.3875;54.9765;0.9569859304674474;0.9755672339369842;0.9188947854130518;0.9809533337906908;1.041453217124606;1.0616745784431212;0.9984341354502604;0.966356274304215;0.9835072076250778;0.9448983110965586;0.9825614564002251;1.022709283057935;1.0408603720369798;1.024252180477113;0
2012-11-30;50.3086;55.2856;0.9631366633708169;0.9767835320402435;0.9202589020565104;0.9860287686864235;1.0465931502737842;1.0614225299613154;0.9858811415940814;0.9644236990670775;0.977672884078315;0.9398696496013418;0.9864482433470292;1.0261249519825975;1.0402217844708657;1.012583746943146;0
2012-12-03;50.4664;55.5175;0.9645928493300199;0.9733696479241591;0.9173546260482252;0.9909830775873718;1.0514939609399336;1.0610614698889513;0.965598893521234;0.9639256605060176;0.9730948259557812;0.936202710856936;0.9905773155861171;1.02961212281014;1.0394061186439811;1.0118341063628586;0
2012-12-04;51.3345;55.961999999999996;0.9539908415810575;0.9573858905804048;0.9018284974042827;0.9964538343078264;1.0578406474478381;1.0616052756549963;0.9661786907440416;0.9612515125059348;0.9651515671348431;0.9289799238769155;0.9959591272897312;1.0347387363274119;1.0389369482894444;1.0110485686715986;0
2012-12-05;50.861000000000004;56.2325;0.9680812129417139;0.9665160732191617;0.9101190597904123;1.0016193623323193;1.063686341394333;1.06196663263127;0.9868111126403333;0.9621748988574217;0.9605775307873575;0.9247144267105313;1.0016629246665334;1.0405103143898682;1.038782896687793;0.9969074823278352;0
2012-12-06;50.3086;56.3098;0.9829686886820248;0.9770816122889483;0.9199205106085275;1.0060251634244608;1.0685365500023376;1.062137000992193;1.001568320326942;0.9668840947756867;0.9593824165598188;0.9236118313330887;1.0078192784090911;1.0468511359151185;1.0387290244810972;0.9835286220160611;1
2012-12-07;49.5983;55.9813;1.0013076485052326;0.9910426365419739;0.932863475159434;1.0103577904570042;1.0733699787464623;1.0623662121325916;1.0286400945193686;0.9786478443949772;0.965136358033845;0.9292166759257102;1.0139995620812148;1.0531966006959812;1.038655873316469;0.9951680293240779;1
2012-12-10;48.7303;56.1745;1.01995311805122;1.0087602169492038;0.9491594449449348;1.0110957003596621;1.0745856488952625;1.0627932138500995;1.0615366619946933;0.9796065321962297;0.9621884662969867;0.9261743584722597;1.0181025511210677;1.0576912686420161;1.0388848033799305;1.0;1
2012-12-11;49.5983;56.5803;1.0042626749015866;0.9912335705054364;0.9322474157380423;1.0131443332669883;1.0772490842535951;1.0632730686849863;1.0542337136555084;0.9775084513261927;0.9555266055499898;0.9196607299713849;1.02300495417765;1.0629011541643272;1.0389990291090507;1.0075149831301706;1
2012-12-12;50.1902;56.0586;0.9949462245617658;0.980628728317476;0.9210952337308905;1.0146003230691143;1.0801773672541355;1.0646333760141669;1.0473299568441647;0.9905942811884086;0.9649361204168511;0.9283595737317728;1.0265905278377114;1.0670372872942624;1.039399116161478;1.021027995704495;1
2012-12-13;50.3875;55.3823;0.9919452812134516;0.9775720168692588;0.917320099230963;1.0147030235073873;1.0813512993392935;1.0656825438457176;1.0526698089804019;1.003637959626605;0.9769008871065319;0.9397063953645832;1.027369278575706;1.0680335523705975;1.039580971168679;1.0436150177944938;1
2012-12-14;51.0188;55.7108;0.981770305400025;0.9662954832336272;0.9059214348436293;1.0160145860504413;1.083725660569548;1.0666438016232822;1.0349812226081365;0.9986863280677039;0.971397251520353;0.9342467977483713;1.0280926021816927;1.068974847411453;1.0397651389991573;1.0326040911277525;1
2012-12-17;51.729;56.1745;0.9724320152000937;0.9541273560285289;0.8933414235728537;1.0191847126653577;1.0885334425789;1.0680433380247458;1.0131087011154285;0.9931944209561268;0.9641079849397871;0.9266254261275124;1.030169271980624;1.0718402419700641;1.0404506046946274;1.021328182716357;0
2012-12-18;52.2882;57.0055;0.966084126055208;0.9449824243328279;0.8837516877612951;1.0223302584037774;1.0931624113810476;1.0692850010014028;1.0037905301769807;0.9815490234651535;0.9507316311583984;0.9133449491715704;1.0324143967622137;1.0746750440295818;1.0409338027442303;1.0067800475392725;0
2012-12-19;52.5657;57.2374;0.9639438971474867;0.9408825907388234;0.8790843553876416;1.024510291332476;1.096531739234997;1.0702984133120321;1.010558215718615;0.9803936886421406;0.9475616991687267;0.9099335836358736;1.0346489199618523;1.0774343383664613;1.0413525956284637;1.0121528930384678;0
2012-12-20;53.0414;57.7978;0.958978943132829;0.9337723363259598;0.8714756774896617;1.0269943816348723;1.1004081558480505;1.0714841050019288;0.9835581262938007;0.9739925839985002;0.9394575226046677;0.9017085252379841;1.03676064171383;1.0801634416636336;1.0418638576769814;0.9919754731148935;0
2012-12-21;52.8035;57.5272;0.9664609624091461;0.9395669605234459;0.875579478633048;1.0286238267368588;1.103795812937487;1.0730801525754066;1.0097607166191636;0.9810694518667433;0.9452874118677785;0.9064701741089426;1.0378530799730672;1.082296450438793;1.0428224103423955;1.0144436023307235;0
2012-12-24;52.4071;57.3726;0.9752330450317922;0.9481672521471283;0.8822035659290468;1.028545378279384;1.1054512616991932;1.0747715025937525;1.0317705043782235;0.9854692956966508;0.9493502821904545;0.9092406131149707;1.0380460344129863;1.0838377449072891;1.044113371638858;1.029977724558413;1
2012-12-26;52.4864;57.391999999999996;0.9759715986290856;0.9480757681989955;0.8809933144586052;1.029423629804485;1.1078081781231757;1.0761441121509694;1.0188810815754177;0.9865792644071837;0.950537810147757;0.9093438196961244;1.0379169075387167;1.0849353600235268;1.0453007867424648;1.0208739894061891;0
2012-12-27;53.1207;57.933;0.9680990649596095;0.9383337945471307;0.8706327382734065;1.0317214093592828;1.111948841803828;1.0777607518044698;1.0201484543690125;0.9793675452678084;0.9433491101790009;0.9012909654255773;1.0381814480982263;1.0866274963772264;1.046664336342886;1.0196796299173183;1
2012-12-28;52.1693;57.333999999999996;0.989274206422988;0.9564316178288719;0.886479586653456;1.0343386688414482;1.1159582480151533;1.0789099176434411;1.0296342868315274;0.9912847774195306;0.9544451111033604;0.9109994069836395;1.0385979936275043;1.088128894289536;1.047690156312584;1.0269630585690865;1
2012-12-31;53.3189;58.3581;0.9740917385767511;0.936613733591649;0.8674965068671737;1.0400143662653596;1.1228768425760343;1.0796743573920329;1.0096644904527288;0.9765618287288791;0.9390006185945062;0.895430574333297;1.0400012623959656;1.090605856803571;1.0486582047900808;0.9970201223137833;1
2013-01-02;54.0721;59.0925;0.9664329135146791;0.9242732203853701;0.8555429787265548;1.0456138858071975;1.1296135174333146;1.0803352296352402;1.01173063372793;0.9674617881166926;0.9287434445995694;0.8846950289799888;1.0416889548370558;1.093554000447058;1.0497893784600174;0.9816863392139442;1
2013-01-03;53.4774;58.59;0.9815708531614677;0.9352940868478978;0.865100855688574;1.0494783052350203;1.1346316983817915;1.081138783643271;1.0533739486212867;0.9788453661034296;0.9378368322239299;0.892612135176651;1.0437267256631995;1.0966077286297624;1.0506655637594808;1.0036286055640893;1
2013-01-04;54.191;59.0731;0.9736586465332923;0.924483585835282;0.8537469136941586;1.0531919240659964;1.1404534891028493;1.08285438108941;1.0460869886143456;0.9753031171790294;0.9318747450193077;0.8856595133825715;1.046603229019606;1.1012167796336143;1.0521817142348844;1.0022903825937695;1
2013-01-07;53.7153;58.8799;0.9858670221918668;0.9337482244351193;0.8613769261271956;1.0558167570152837;1.1445245307700387;1.0840181529279054;1.0472323527933383;0.9823478446319169;0.9364355917724055;0.8889908440741235;1.0490287354121308;1.1050145804988847;1.0533692197332982;1.011815577132434;1
2013-01-08;53.8342;58.1842;0.9864828359242678;0.9333475374390212;0.859640498047712;1.0569298105516436;1.1475527713789906;1.0857417019773983;1.0500741164538527;0.9965607992744219;0.9494058868215093;0.900056596120596;1.0496678113201734;1.1072201498992131;1.054829097318566;1.0149456381629378;1
2013-01-09;54.7064;58.0103;0.973912428109742;0.9204209013936168;0.8462414818010349;1.0581163754920528;1.150868220306322;1.0876575081556006;1.018840574411769;1.0007854516476253;0.954084085067653;0.9032543617254174;1.0489489001136214;1.1079774358752077;1.0562739860399228;1.0133252198316505;1
2013-01-10;56.3317;58.8026;0.9505880855209907;0.8964513764008499;0.8222673556807293;1.0603900117120613;1.1560571862104736;1.090218856686468;1.0077416445802276;0.9892022510180545;0.9431611527381453;0.8915777278555709;1.0488157279869348;1.1094963681935963;1.0578563408112978;1.0065728386159796;1
2013-01-11;56.6885;59.2084;0.9492004551187619;0.8933940393554206;0.8174674228459061;1.0624656235714371;1.1611477455752848;1.0928802963733844;1.000698554380518;0.984124236232889;0.9387008600131075;0.8858468984130629;1.0483896181997185;1.1109416740024531;1.0596648943454325;1.003263050513103;0
2013-01-14;56.2524;59.5756;0.9609385555105192;0.9028262260810161;0.8242027006847733;1.0643671259770076;1.1659007604708667;1.095393433351917;1.0169130561540485;0.9805144340012634;0.9349585736442448;0.8808593199229213;1.0487250041244638;1.1131339725020588;1.0614164515237887;0.9977289360073587;1
2013-01-15;56.5299;59.0538;0.9614307775935504;0.9006512659672093;0.8206078376222167;1.067483957357313;1.1716080855130273;1.0975416327693452;1.0035061091563933;0.9912117667037749;0.9449410876184102;0.8890998123744785;1.0489667342140698;1.1148486962972026;1.0628065313553479;1.003926927649025;0
2013-01-16;55.7371;58.7833;0.9792719494094331;0.9158630427489006;0.8327839625671258;1.069234048870686;1.1759015464115639;1.099760662928326;1.0220481510519923;0.9974635653323299;0.9510382370503201;0.8937055592319585;1.0488154171655597;1.1160986468401741;1.0641516405779468;1.0157782907730597;1
2013-01-17;56.7678;59.1891;0.9660808718020717;0.9021493875048838;0.8182253407741736;1.0708657404002746;1.1807027033506476;1.1025683788420735;1.0174570795415712;0.9921408068136088;0.9463853986629308;0.8880117369583248;1.0483475423599329;1.1172609161810785;1.065735236681163;1.0277500418151315;0
2013-01-18;56.7281;59.4016;0.9724971272740356;0.9054196068614981;0.8193430240039794;1.0740844575313007;1.1869230576000027;1.105055612040093;1.0209649186205778;0.9910778016561355;0.9447109505467879;0.8852235966707964;1.049080463270285;1.1195790593285606;1.0672003707308697;1.0325311102731238;0
2013-01-22;57.2038;59.4403;0.9692609082413594;0.9010321691915529;0.8132395312898818;1.075722866932736;1.1918516881539336;1.1079542183130509;0.9972292050528111;0.9917330017321093;0.9460139669550807;0.8851062326401447;1.048328075878397;1.120467764387911;1.0688140384383658;1.038685874734818;0
2013-01-23;56.7281;59.2857;0.9807330305187617;0.9119918699903531;0.8208655586913742;1.0753747514537995;1.1947547562870693;1.1110124676740643;0.99161438511073;0.9945519263980538;0.9505408892869627;0.8880202055470373;1.0463010456542332;1.1199654244189083;1.0704045733975291;1.0508470002040964;0
2013-01-24;56.966;59.7108;0.9810116059203223;0.9116703647789866;0.8183257557139372;1.0760595537819702;1.198803287163377;1.1140677883022418;0.9881701365726925;0.9888121459721564;0.9461555698466623;0.8823883200359064;1.0450841040151644;1.1206088334577224;1.0722666521788968;1.0375409473663055;0
2013-01-25;57.7588;60.8316;0.9719583855620256;0.9027748845197571;0.8080981166506255;1.0766342775243152;1.2027727395165355;1.1171599907465992;0.9807821492136264;0.9726584773139516;0.9313723130741274;0.8669385401666239;1.0443283138872288;1.12194628828822;1.074323345799253;1.0403425193484965;0
2013-01-28;57.9174;61.333999999999996;0.9744791720622807;0.9039929969232;0.8070572315055605;1.0779720367071262;1.2074474201097183;1.12011015035056;0.9212861765203548;0.9675492269493957;0.9267677960022188;0.8608207764046044;1.044003936178075;1.1239845197400609;1.0766094655301603;1.0129177943718004;0
2013-01-29;57.0453;61.7398;0.9933976030578194;0.9212817182134154;0.8204109541013922;1.0782777769478091;1.2108536558314265;1.1229515081530188;0.9499643265965821;0.9653033491246433;0.9238751340302379;0.8560852075970443;1.044841790376674;1.1275785874564574;1.0791859569954185;1.0165889750209751;0
2013-01-30;56.2524;62.3002;1.0093630290821864;0.9374470067054871;0.8328419054120383;1.076714760260889;1.2119503383812282;1.1256001896802932;0.9591270772447043;0.961538761398151;0.9190138715445552;0.8492135498762444;1.0462723046629598;1.132269688276024;1.082194074362665;1.0065136227492049;0
