"","date","ret_stat","ret_ew","stat","ew"
"217",2018-11-08,-0.000150241473717902,-0.00292072665588706,0.995917491302668,0.903362568844827
"218",2018-11-09,-0.000960517515306566,-0.0211361542367626,0.994960895108472,0.884268958258005
"219",2018-11-12,0.000372755880768754,0.00791025264020335,0.995331772633259,0.891263749119715
"220",2018-11-13,7.70981936500264e-05,0.00188222275299706,0.995408510915011,0.89294130602723
"221",2018-11-14,9.3653295459686e-05,0.00160171453941385,0.995501734202387,0.894371543099936
"222",2018-11-15,2.24710956282061e-05,9.62713358130141e-05,0.995524104217054,0.894457645443104
"223",2018-11-16,-0.000404617989247528,-0.00886576556889164,0.995121297255758,0.886527593647302
"224",2018-11-19,-0.00091756066872294,-0.0197919239775847,0.994208213092788,0.868981506909804
"225",2018-11-20,0.000618042602205386,0.0132295536536003,0.994822676123942,0.880477744379454
"226",2018-11-21,-0.000367072354220273,-0.00739490966337573,0.994457504222185,0.873966690999155
"227",2018-11-23,0.000759493688171788,0.0176408252558273,0.995212788419797,0.889384184674484
"228",2018-11-26,-0.000230720837030823,-0.00510733509271362,0.994983172092229,0.884841801617192
"229",2018-11-27,0.000677659011408975,0.0148685718767649,0.995657431404998,0.897998135544103
"230",2018-11-28,-0.000216330723569359,-0.00499331634303561,0.995442040112435,0.893514146777875
"231",2018-11-29,-0.000232553672948525,-0.00520353540582315,0.995210546409799,0.888864714279513
"232",2018-11-30,0.000663739416528142,0.0133138508572786,0.995871106877196,0.900698926517728
"233",2018-12-03,-0.00112653425298803,-0.0247248316370961,0.994749223963738,0.878429297203864
"234",2018-12-04,-0.000507384956138024,-0.0118233612800366,0.994244503172368,0.868043310264054
"235",2018-12-06,-0.00051655291432598,-0.0114557818438241,0.993730923276702,0.858099195470678
"236",2018-12-07,-0.000339625118955411,-0.00679779087541954,0.993393427293675,0.852266016589503
"237",2018-12-10,0.000154077786735627,0.00342092638968448,0.99354648715431,0.855181555896685
"238",2018-12-11,0.000865291622357675,0.0191496213105291,0.994406194606067,0.871557958843855
"239",2018-12-12,-4.92196792667892e-05,-0.00166118775100114,0.994357250252108,0.870110137438336
"240",2018-12-13,-0.000630854229708678,-0.0139763129188283,0.993729955774945,0.857949205883654
"241",2018-12-14,-0.000427370100881836,-0.00934485330065569,0.993305265303496,0.849931796415257
"242",2018-12-17,5.9785049363608e-05,0.00154268898482801,0.993364650107815,0.851242976835442
"243",2018-12-18,-0.000350800240368243,-0.00722560690288395,0.993016177549784,0.845092229705988
"244",2018-12-19,-0.000224870912423001,-0.00528669477912435,0.992792877095888,0.840624485027323
"245",2018-12-20,-0.000590571550740805,-0.014226099453337,0.992206561866897,0.828665677500414
"246",2018-12-21,-0.000680516032088915,-0.0146314790318786,0.991531349394403,0.816541073015629
"247",2018-12-24,0.00115433605434382,0.0251430706837251,0.992675909780021,0.837071422930626
"248",2018-12-26,-2.28186304421633e-05,-0.000597941547698844,0.992653258275287,0.836570903148464
"249",2018-12-27,0.000304684832662603,0.00594446887586217,0.992955704667176,0.841543872844682
"250",2018-12-28,0.000212371425596632,0.00518477102428032,0.993166580085731,0.845907085132268
"251",2018-12-31,-0.000225327264382841,-0.00535099596863738,0.992942792577164,0.841380639729883
"252",2019-01-02,-0.00040305994071953,-0.00883671400683351,0.99254257711405,0.833945599645704
"253",2019-01-03,0.00138650901769105,0.03077504860508,0.99391874634766,0.859610316008793
"254",2019-01-04,0.000176186613761442,0.00522439289168122,0.994093861525933,0.864101258033365
"255",2019-01-07,0.000303189693044883,0.00630368146777636,0.994395260538667,0.869548277119912
"256",2019-01-08,0.000590573492446069,0.0121849992052431,0.994982524020556,0.880143722185539
"257",2019-01-09,0.000117657210289539,0.00232409496069896,0.995099590888619,0.882189259774961
"258",2019-01-10,-0.000270076388941805,-0.00644479521903734,0.994830837984474,0.876503730651278
"259",2019-01-11,-0.000207000586028813,-0.00436116237175124,0.994624907418012,0.872681155562462
"260",2019-01-14,4.47267365467762e-05,0.000626673338246608,0.994669393744209,0.873228041575443
"261",2019-01-15,9.21781214004233e-05,0.00231640466567308,0.994761080500339,0.875250791085145
"262",2019-01-16,0.000211709895571409,0.00467558961675987,0.99497168126481,0.879343104596003
"263",2019-01-17,0.000528214834325529,0.0117193134791535,0.995497240066588,0.889648402094496
"264",2019-01-18,-0.000611335043429513,-0.0133164920045751,0.994888657718098,0.877801406261122
"265",2019-01-22,0.000343619548179814,0.00740695537559697,0.995230520909152,0.884303242105934
"266",2019-01-23,3.2197638767103e-05,0.000332224941092762,0.995262564981954,0.884597029698451
"267",2019-01-24,0.000518705638789387,0.0118617709181335,0.995778813286486,0.895089917019595
"268",2019-01-25,-0.00013603801917379,-0.00327573296313266,0.995643349509192,0.892157841473446
"269",2019-01-28,0.00018038764036399,0.00360296308917384,0.995822951263654,0.895372253245992
"270",2019-01-29,0.000440523265220036,0.00931887983408888,0.996261634441726,0.903716119680769
"271",2019-01-30,-5.90366701464244e-05,-0.00203420312728515,0.996202818472233,0.901877777523936
"272",2019-01-31,-4.34626859204774e-05,-0.000710419778925009,0.996159520822021,0.90123706571261
"273",2019-02-01,0.000132362642173809,0.00280977197609318,0.996291375128224,0.903769336363666
"274",2019-02-04,0.000377328738929577,0.0080377588179364,0.996667304496407,0.911033616316404
"275",2019-02-05,-0.000126232555689859,-0.00244658778627163,0.996541492635388,0.908804692597841
"276",2019-02-06,-0.000760977129596496,-0.0168232106592244,0.995783147350799,0.893515679806176
"277",2019-02-07,-0.000154679935402777,-0.00371717561439003,0.995629119677891,0.890194325110125
"278",2019-02-08,-4.08850943882675e-05,-0.00128809696656198,0.995588413287358,0.8890476685003
"279",2019-02-11,0.000549059224226969,0.0122303838171154,0.996135050289206,0.899921062717771
"280",2019-02-12,-1.12007976426598e-05,-0.000279872764095523,0.996123892782083,0.89966919932248
"281",2019-02-13,-1.8319361318862e-05,-0.000276093521373688,0.996105644428573,0.899420806485167
"282",2019-02-14,0.000782639911848241,0.0168442171134842,0.99688523646232,0.914570845825989
"283",2019-02-15,0.000194290830466344,0.00457112037158467,0.997078922122792,0.918751459250601
"284",2019-02-19,0.00017071200460328,0.00367983127194217,0.997249135464336,0.922132309601494
"285",2019-02-20,-0.000150551712407991,-0.00408136150180954,0.997098997899294,0.918368754293512
"286",2019-02-21,0.000209003427643723,0.00398804064962104,0.997307395007555,0.922031246216976
"287",2019-02-22,9.73881327797637e-05,0.00218470229007385,0.997404520912562,0.924045609992106
"288",2019-02-25,0.00027765418093491,0.00623471626143739,0.997681454447877,0.929806772183034
"289",2019-02-26,-0.000166210027524937,-0.00388986383061005,0.997515629785872,0.926189950450462
"290",2019-02-27,0.00016766144263686,0.00360040552719957,0.997682874695415,0.929524609867301
"291",2019-02-28,0.000296068945343502,0.00618862884404732,0.997978257611913,0.935277092679178
"292",2019-03-01,-0.000206212535025296,-0.0050040609460188,0.997772461985511,0.930596909105996
"293",2019-03-04,4.20130908676205e-05,0.000780178628206363,0.997814381490621,0.931322940925955
"294",2019-03-05,-8.55942072972556e-05,-0.00167857472685865,0.997728974359608,0.929759645774773
"295",2019-03-06,-0.00074241559212324,-0.0169455164979977,0.99698824481233,0.914004388358124
"296",2019-03-07,4.08155426125375e-05,0.00133020310532102,0.997028937428521,0.915220199833796
"297",2019-03-08,0.000378440938356326,0.00805814090127481,0.997406253995169,0.922595173159749
"298",2019-03-11,-5.41056847926644e-06,-0.00016418348411309,0.99740085746033,0.922443698269794
"299",2019-03-12,0.000462208434703067,0.0103689802316622,0.997861864549429,0.932008498741975
"300",2019-03-13,0.000189133132675234,0.00412835475743435,0.998050593289848,0.935856160461725
"301",2019-03-14,0.000569065917547921,0.0120817726795549,0.998618549866478,0.947162961853185
"302",2019-03-15,0.000229285339304649,0.00480291432638903,0.99884751845952,0.951712104412095
"303",2019-03-18,0.000189200238110246,0.00393227253652813,0.999036500647848,0.955454495782956
"304",2019-03-19,1.16528964457654e-05,0.000909973254273166,0.999048142316736,0.956323933819793
"305",2019-03-20,-6.96681284100327e-05,-0.00243587609014252,0.998978540502469,0.953994447214971
"306",2019-03-21,-0.0012023716822677,-0.0260478337569582,0.997777396994176,0.929144958448854
"307",2019-03-22,5.28036035488516e-05,0.00093910781170985,0.997830083236277,0.930017525737544
"308",2019-03-25,0.00010356248458666,0.00255415427555586,0.997933420998892,0.932392933977248
"309",2019-03-26,0.000101220794558805,0.00242309566374392,0.998034432612682,0.934652211252474
"310",2019-03-27,-0.000222791364591212,-0.00499001734388179,0.997812079159532,0.929988280507827
"311",2019-03-28,0.000238210445069803,0.00527195507311893,0.998049768419004,0.934891136941191
"312",2019-03-29,0.000586530158896793,0.013152955520455,0.998635154708262,0.947187718481846
"313",2019-04-01,0.000111737554663063,0.00219923907930628,0.998746739758449,0.94927081072777
"314",2019-04-02,0.000489198739633956,0.0106315874730766,0.999235325404753,0.959363066387661
"315",2019-04-03,-4.74580589186867e-05,-0.00063752476208544,0.999187903635806,0.958751448677009
"316",2019-04-04,9.65307362337734e-05,0.00218240522971215,0.99928435597978,0.960843832852595
"317",2019-04-05,6.54784065115866e-05,0.00140228590238596,0.999349787527061,0.962191210613799
"318",2019-04-08,-0.000244617992419903,-0.00558839785006239,0.999105328588311,0.956814103321056
